ID_Venda,Data_Venda,Produto,Categoria,Preço_Unitário,Quantidade,Método_Pagamento,Região,Canal_Venda,Tipo_Cliente,Valor_Total
223,2023-01-10 06:00:00,Smartphone,Fotografia,2216.69,5,Cartão de Crédito,Sul,Marketplace,Novo,11083.45
224,2023-01-10 07:00:00,Teclado,Impressoras,3127.94,3,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,9383.82
225,2023-01-10 08:00:00,Monitor,Impressoras,4398.45,9,PayPal,Norte,Marketplace,Novo,39586.049999999996
226,2023-01-10 09:00:00,Teclado,Periféricos,510.11,7,Cartão de Crédito,Nordeste,Website,Novo,3570.77
227,2023-01-10 10:00:00,Teclado,Acessórios,4084.07,1,Cartão de Crédito,Nordeste,Redes Sociais,Recorrente,4084.07
228,2023-01-10 11:00:00,Mouse,Periféricos,955.2,5,Pix,Norte,Marketplace,Recorrente,4776.0
229,2023-01-10 12:00:00,Notebook,Eletrônicos,2033.85,8,Pix,Sudeste,Website,Novo,16270.8
230,2023-01-10 13:00:00,Smartphone,Periféricos,4813.43,7,PayPal,Centro-Oeste,Website,Recorrente,33694.01
231,2023-01-10 14:00:00,Notebook,Eletrônicos,1395.57,6,Pix,Sul,Website,Recorrente,8373.42
232,2023-01-10 15:00:00,Teclado,Periféricos,1959.29,9,PayPal,Sul,Redes Sociais,Novo,17633.61
233,2023-01-10 16:00:00,Monitor,Impressoras,4260.82,1,Pix,Nordeste,Redes Sociais,Recorrente,4260.82
234,2023-01-10 17:00:00,Smartphone,Periféricos,4009.5,2,Pix,Sudeste,Redes Sociais,Recorrente,8019.0
235,2023-01-10 18:00:00,Headphone,Impressoras,3261.79,9,Boleto Bancário,Sudeste,Redes Sociais,Novo,29356.11
236,2023-01-10 19:00:00,Headphone,Acessórios,3994.7,6,Boleto Bancário,Sul,Marketplace,Recorrente,23968.199999999997
237,2023-01-10 20:00:00,Headphone,Acessórios,609.63,7,Pix,Sul,Website,Recorrente,4267.41
238,2023-01-10 21:00:00,Impressora,Fotografia,3496.04,10,Pix,Sul,Website,Novo,34960.4
239,2023-01-10 22:00:00,Mouse,Periféricos,340.3,5,Pix,Sul,Redes Sociais,Novo,1701.5
240,2023-01-10 23:00:00,Tablet,Fotografia,4715.21,6,Boleto Bancário,Norte,Redes Sociais,Novo,28291.260000000002
241,2023-01-11 00:00:00,Teclado,Periféricos,839.01,5,PayPal,Norte,Redes Sociais,Recorrente,4195.05
242,2023-01-11 01:00:00,Tablet,Acessórios,2109.34,5,Cartão de Crédito,Norte,Website,Novo,10546.7
243,2023-01-11 02:00:00,Smartwatch,Eletrônicos,2974.21,2,Pix,Norte,Website,Recorrente,5948.42
244,2023-01-11 03:00:00,Mouse,Fotografia,4021.21,5,Pix,Centro-Oeste,Redes Sociais,Recorrente,20106.05
245,2023-01-11 04:00:00,Headphone,Fotografia,3408.05,10,Boleto Bancário,Nordeste,Redes Sociais,Recorrente,34080.5
246,2023-01-11 05:00:00,Smartphone,Acessórios,947.24,7,Pix,Sul,Marketplace,Novo,6630.68
247,2023-01-11 06:00:00,Mouse,Acessórios,1929.77,8,PayPal,Centro-Oeste,Website,Novo,15438.16
248,2023-01-11 07:00:00,Impressora,Eletrônicos,1825.06,4,Cartão de Crédito,Centro-Oeste,Redes Sociais,Recorrente,7300.24
249,2023-01-11 08:00:00,Smartphone,Fotografia,192.64,10,Pix,Centro-Oeste,Marketplace,Recorrente,1926.3999999999999
250,2023-01-11 09:00:00,Notebook,Acessórios,3438.1,4,PayPal,Norte,Marketplace,Recorrente,13752.4
251,2023-01-11 10:00:00,Impressora,Acessórios,4200.76,9,Cartão de Crédito,Nordeste,Marketplace,Recorrente,37806.840000000004
252,2023-01-11 11:00:00,Notebook,Eletrônicos,4868.55,6,Boleto Bancário,Sudeste,Redes Sociais,Recorrente,29211.300000000003
253,2023-01-11 12:00:00,Smartphone,Eletrônicos,696.74,3,Cartão de Crédito,Nordeste,Redes Sociais,Recorrente,2090.2200000000003
254,2023-01-11 13:00:00,Headphone,Impressoras,4605.97,6,PayPal,Sul,Website,Recorrente,27635.82
255,2023-01-11 14:00:00,Tablet,Periféricos,609.04,9,Cartão de Crédito,Sul,Marketplace,Novo,5481.36
256,2023-01-11 15:00:00,Teclado,Impressoras,2085.86,1,Cartão de Crédito,Norte,Marketplace,Novo,2085.86
257,2023-01-11 16:00:00,Mouse,Eletrônicos,277.56,1,Boleto Bancário,Norte,Marketplace,Novo,277.56
258,2023-01-11 17:00:00,Mouse,Acessórios,1344.98,2,Cartão de Crédito,Sudeste,Website,Recorrente,2689.96
259,2023-01-11 18:00:00,Headphone,Eletrônicos,1605.48,1,Boleto Bancário,Sul,Website,Novo,1605.48
260,2023-01-11 19:00:00,Teclado,Fotografia,3537.61,7,Pix,Norte,Marketplace,Recorrente,24763.27
261,2023-01-11 20:00:00,Notebook,Acessórios,3405.75,2,Cartão de Crédito,Nordeste,Redes Sociais,Novo,6811.5
262,2023-01-11 21:00:00,Tablet,Impressoras,3849.27,9,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,34643.43
263,2023-01-11 22:00:00,Teclado,Impressoras,2904.41,2,Boleto Bancário,Sudeste,Marketplace,Recorrente,5808.82
264,2023-01-11 23:00:00,Notebook,Impressoras,2846.81,8,Cartão de Crédito,Sul,Marketplace,Novo,22774.48
265,2023-01-12 00:00:00,Teclado,Acessórios,4890.58,6,PayPal,Centro-Oeste,Marketplace,Recorrente,29343.48
266,2023-01-12 01:00:00,Smartwatch,Periféricos,3365.73,4,Boleto Bancário,Norte,Marketplace,Recorrente,13462.92
267,2023-01-12 02:00:00,Mouse,Periféricos,1724.59,5,Boleto Bancário,Sudeste,Website,Recorrente,8622.949999999999
268,2023-01-12 03:00:00,Smartwatch,Periféricos,2639.36,5,Pix,Nordeste,Website,Novo,13196.800000000001
269,2023-01-12 04:00:00,Teclado,Eletrônicos,3517.87,4,Cartão de Crédito,Sudeste,Marketplace,Novo,14071.48
270,2023-01-12 05:00:00,Impressora,Eletrônicos,521.45,1,PayPal,Nordeste,Redes Sociais,Novo,521.45
271,2023-01-12 06:00:00,Mouse,Fotografia,3325.48,1,Pix,Centro-Oeste,Marketplace,Novo,3325.48
272,2023-01-12 07:00:00,Tablet,Acessórios,1280.46,10,Cartão de Crédito,Sul,Marketplace,Novo,12804.6
273,2023-01-12 08:00:00,Headphone,Fotografia,1761.46,2,Pix,Centro-Oeste,Marketplace,Novo,3522.92
274,2023-01-12 09:00:00,Smartwatch,Eletrônicos,3397.66,1,Cartão de Crédito,Sul,Redes Sociais,Recorrente,3397.66
275,2023-01-12 10:00:00,Headphone,Acessórios,1955.14,10,PayPal,Sudeste,Redes Sociais,Recorrente,19551.4
276,2023-01-12 11:00:00,Notebook,Impressoras,4203.21,4,Pix,Centro-Oeste,Redes Sociais,Recorrente,16812.84
277,2023-01-12 12:00:00,Câmera,Acessórios,2813.8,10,Boleto Bancário,Norte,Website,Novo,28138.0
278,2023-01-12 13:00:00,Impressora,Eletrônicos,4939.57,2,Pix,Centro-Oeste,Marketplace,Recorrente,9879.14
279,2023-01-12 14:00:00,Notebook,Impressoras,320.1,2,Cartão de Crédito,Centro-Oeste,Website,Recorrente,640.2
280,2023-01-12 15:00:00,Monitor,Impressoras,3234.82,2,PayPal,Sudeste,Marketplace,Recorrente,6469.64
281,2023-01-12 16:00:00,Notebook,Acessórios,826.79,10,Pix,Sudeste,Redes Sociais,Novo,8267.9
282,2023-01-12 17:00:00,Notebook,Periféricos,4251.79,3,PayPal,Sul,Marketplace,Recorrente,12755.369999999999
283,2023-01-12 18:00:00,Câmera,Eletrônicos,4266.76,7,Cartão de Crédito,Nordeste,Marketplace,Recorrente,29867.32
284,2023-01-12 19:00:00,Mouse,Eletrônicos,4353.61,10,Cartão de Crédito,Centro-Oeste,Redes Sociais,Novo,43536.1
285,2023-01-12 20:00:00,Impressora,Periféricos,420.58,3,Cartão de Crédito,Nordeste,Redes Sociais,Novo,1261.74
286,2023-01-12 21:00:00,Impressora,Fotografia,2483.66,2,Boleto Bancário,Centro-Oeste,Website,Novo,4967.32
287,2023-01-12 22:00:00,Tablet,Fotografia,1242.41,3,PayPal,Nordeste,Marketplace,Novo,3727.2300000000005
288,2023-01-12 23:00:00,Notebook,Eletrônicos,4852.22,5,Boleto Bancário,Sul,Website,Recorrente,24261.100000000002
289,2023-01-13 00:00:00,Impressora,Periféricos,299.24,5,Boleto Bancário,Sudeste,Redes Sociais,Novo,1496.2
290,2023-01-13 01:00:00,Smartphone,Periféricos,1152.4,8,PayPal,Norte,Website,Recorrente,9219.2
291,2023-01-13 02:00:00,Tablet,Impressoras,3234.42,2,Cartão de Crédito,Nordeste,Marketplace,Recorrente,6468.84
292,2023-01-13 03:00:00,Smartphone,Fotografia,2046.22,8,Boleto Bancário,Sudeste,Website,Novo,16369.76
293,2023-01-13 04:00:00,Câmera,Fotografia,1213.25,5,PayPal,Centro-Oeste,Marketplace,Recorrente,6066.25
294,2023-01-13 05:00:00,Smartphone,Impressoras,2322.52,7,Pix,Centro-Oeste,Marketplace,Recorrente,16257.64
295,2023-01-13 06:00:00,Headphone,Acessórios,4016.24,6,Boleto Bancário,Nordeste,Marketplace,Recorrente,24097.44
296,2023-01-13 07:00:00,Teclado,Fotografia,2268.09,5,Cartão de Crédito,Nordeste,Redes Sociais,Recorrente,11340.45
297,2023-01-13 08:00:00,Smartphone,Impressoras,4290.12,3,PayPal,Norte,Website,Recorrente,12870.36
298,2023-01-13 09:00:00,Câmera,Periféricos,2262.99,2,Boleto Bancário,Sul,Redes Sociais,Novo,4525.98
299,2023-01-13 10:00:00,Headphone,Acessórios,637.6,5,Cartão de Crédito,Nordeste,Marketplace,Recorrente,3188.0
300,2023-01-13 11:00:00,Câmera,Eletrônicos,2512.0,1,Cartão de Crédito,Centro-Oeste,Marketplace,Recorrente,2512.0
301,2023-01-13 12:00:00,Câmera,Periféricos,3284.2,7,PayPal,Norte,Website,Novo,22989.399999999998
302,2023-01-13 13:00:00,Notebook,Acessórios,558.08,7,Pix,Norte,Redes Sociais,Recorrente,3906.5600000000004
303,2023-01-13 14:00:00,Câmera,Impressoras,2091.08,6,Cartão de Crédito,Centro-Oeste,Website,Recorrente,12546.48
304,2023-01-13 15:00:00,Smartphone,Periféricos,2807.8,1,PayPal,Centro-Oeste,Website,Recorrente,2807.8
305,2023-01-13 16:00:00,Teclado,Acessórios,50.84,5,Boleto Bancário,Sudeste,Redes Sociais,Novo,254.20000000000002
306,2023-01-13 17:00:00,Câmera,Eletrônicos,499.93,5,Pix,Nordeste,Website,Novo,2499.65
307,2023-01-13 18:00:00,Câmera,Periféricos,3040.81,3,PayPal,Norte,Website,Recorrente,9122.43
308,2023-01-13 19:00:00,Impressora,Periféricos,3114.38,8,PayPal,Nordeste,Marketplace,Recorrente,24915.04
309,2023-01-13 20:00:00,Monitor,Fotografia,1557.76,2,Pix,Centro-Oeste,Redes Sociais,Recorrente,3115.52
310,2023-01-13 21:00:00,Smartwatch,Acessórios,2566.27,8,Cartão de Crédito,Sudeste,Website,Novo,20530.16
311,2023-01-13 22:00:00,Headphone,Acessórios,1073.91,4,Cartão de Crédito,Norte,Website,Recorrente,4295.64
312,2023-01-13 23:00:00,Monitor,Fotografia,3373.8,10,Boleto Bancário,Sudeste,Website,Novo,33738.0
313,2023-01-14 00:00:00,Headphone,Impressoras,4754.26,7,Boleto Bancário,Sul,Marketplace,Recorrente,33279.82
314,2023-01-14 01:00:00,Smartwatch,Impressoras,1848.55,3,Boleto Bancário,Norte,Redes Sociais,Recorrente,5545.65
315,2023-01-14 02:00:00,Teclado,Fotografia,318.66,8,Pix,Sudeste,Marketplace,Novo,2549.28
316,2023-01-14 03:00:00,Tablet,Periféricos,1153.44,2,Pix,Sul,Redes Sociais,Recorrente,2306.88
317,2023-01-14 04:00:00,Smartwatch,Eletrônicos,2299.58,3,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,6898.74
318,2023-01-14 05:00:00,Mouse,Impressoras,2822.75,9,PayPal,Centro-Oeste,Redes Sociais,Novo,25404.75
319,2023-01-14 06:00:00,Monitor,Eletrônicos,3117.8,7,Cartão de Crédito,Nordeste,Website,Novo,21824.600000000002
320,2023-01-14 07:00:00,Smartphone,Acessórios,2392.01,4,PayPal,Sul,Website,Recorrente,9568.04
321,2023-01-14 08:00:00,Notebook,Acessórios,3302.98,10,Pix,Norte,Marketplace,Recorrente,33029.8
322,2023-01-14 09:00:00,Mouse,Impressoras,3593.77,2,Pix,Nordeste,Marketplace,Recorrente,7187.54
323,2023-01-14 10:00:00,Câmera,Periféricos,614.42,8,Cartão de Crédito,Sudeste,Marketplace,Novo,4915.36
324,2023-01-14 11:00:00,Câmera,Acessórios,3808.63,5,Pix,Sul,Marketplace,Recorrente,19043.15
325,2023-01-14 12:00:00,Smartphone,Eletrônicos,1147.65,2,Cartão de Crédito,Nordeste,Redes Sociais,Novo,2295.3
326,2023-01-14 13:00:00,Smartphone,Periféricos,1739.72,1,Pix,Nordeste,Marketplace,Recorrente,1739.72
327,2023-01-14 14:00:00,Impressora,Impressoras,4157.93,2,Boleto Bancário,Sudeste,Website,Recorrente,8315.86
328,2023-01-14 15:00:00,Headphone,Acessórios,4823.95,2,Cartão de Crédito,Centro-Oeste,Website,Recorrente,9647.9
329,2023-01-14 16:00:00,Impressora,Impressoras,1495.32,10,PayPal,Nordeste,Marketplace,Recorrente,14953.199999999999
330,2023-01-14 17:00:00,Smartwatch,Periféricos,2633.83,5,Cartão de Crédito,Nordeste,Redes Sociais,Recorrente,13169.15
331,2023-01-14 18:00:00,Tablet,Periféricos,3525.38,8,Boleto Bancário,Norte,Redes Sociais,Recorrente,28203.04
332,2023-01-14 19:00:00,Monitor,Periféricos,276.6,1,Boleto Bancário,Nordeste,Redes Sociais,Novo,276.6
333,2023-01-14 20:00:00,Smartphone,Fotografia,862.57,8,PayPal,Sudeste,Marketplace,Novo,6900.56
334,2023-01-14 21:00:00,Headphone,Fotografia,745.22,3,Pix,Sudeste,Website,Recorrente,2235.66
335,2023-01-14 22:00:00,Monitor,Eletrônicos,3598.44,1,Pix,Sul,Marketplace,Novo,3598.44
336,2023-01-14 23:00:00,Smartwatch,Periféricos,3621.72,1,Cartão de Crédito,Sudeste,Redes Sociais,Novo,3621.72
337,2023-01-15 00:00:00,Tablet,Periféricos,579.46,7,Boleto Bancário,Nordeste,Website,Novo,4056.2200000000003
338,2023-01-15 01:00:00,Mouse,Acessórios,3073.72,5,Boleto Bancário,Nordeste,Redes Sociais,Recorrente,15368.599999999999
339,2023-01-15 02:00:00,Impressora,Eletrônicos,978.34,3,PayPal,Sul,Marketplace,Recorrente,2935.02
340,2023-01-15 03:00:00,Smartwatch,Eletrônicos,4654.57,6,Boleto Bancário,Nordeste,Redes Sociais,Novo,27927.42
341,2023-01-15 04:00:00,Câmera,Impressoras,1994.84,7,Boleto Bancário,Centro-Oeste,Marketplace,Recorrente,13963.88
342,2023-01-15 05:00:00,Impressora,Periféricos,2312.38,10,Pix,Sudeste,Marketplace,Novo,23123.800000000003
343,2023-01-15 06:00:00,Notebook,Acessórios,3918.03,1,Pix,Centro-Oeste,Redes Sociais,Novo,3918.03
344,2023-01-15 07:00:00,Impressora,Impressoras,3598.1,9,Cartão de Crédito,Centro-Oeste,Website,Novo,32382.899999999998
345,2023-01-15 08:00:00,Smartwatch,Fotografia,583.44,8,Cartão de Crédito,Norte,Marketplace,Novo,4667.52
346,2023-01-15 09:00:00,Smartphone,Periféricos,2101.63,8,Pix,Nordeste,Marketplace,Recorrente,16813.04
347,2023-01-15 10:00:00,Tablet,Eletrônicos,4636.8,7,PayPal,Sul,Redes Sociais,Recorrente,32457.600000000002
348,2023-01-15 11:00:00,Smartwatch,Periféricos,4195.46,7,Boleto Bancário,Nordeste,Marketplace,Novo,29368.22
349,2023-01-15 12:00:00,Smartphone,Periféricos,2964.61,2,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,5929.22
350,2023-01-15 13:00:00,Smartphone,Fotografia,3872.12,9,Cartão de Crédito,Centro-Oeste,Redes Sociais,Recorrente,34849.08
351,2023-01-15 14:00:00,Impressora,Acessórios,2280.0,4,Pix,Nordeste,Redes Sociais,Recorrente,9120.0
352,2023-01-15 15:00:00,Tablet,Acessórios,3309.36,1,PayPal,Sudeste,Redes Sociais,Novo,3309.36
353,2023-01-15 16:00:00,Smartwatch,Acessórios,4783.14,7,PayPal,Norte,Website,Recorrente,33481.98
354,2023-01-15 17:00:00,Smartwatch,Impressoras,716.45,8,Pix,Sul,Website,Novo,5731.6
355,2023-01-15 18:00:00,Câmera,Acessórios,2519.2,2,PayPal,Nordeste,Marketplace,Recorrente,5038.4
356,2023-01-15 19:00:00,Headphone,Impressoras,2675.3,10,Boleto Bancário,Sul,Redes Sociais,Novo,26753.0
357,2023-01-15 20:00:00,Monitor,Fotografia,290.43,9,PayPal,Sul,Website,Recorrente,2613.87
358,2023-01-15 21:00:00,Headphone,Periféricos,4679.78,6,Cartão de Crédito,Centro-Oeste,Marketplace,Novo,28078.68
359,2023-01-15 22:00:00,Smartwatch,Impressoras,4202.14,6,Boleto Bancário,Norte,Website,Recorrente,25212.840000000004
360,2023-01-15 23:00:00,Impressora,Fotografia,2440.51,5,Cartão de Crédito,Sudeste,Website,Novo,12202.550000000001
361,2023-01-16 00:00:00,Mouse,Impressoras,2566.25,7,PayPal,Norte,Website,Novo,17963.75
362,2023-01-16 01:00:00,Smartwatch,Fotografia,4609.75,1,Cartão de Crédito,Nordeste,Redes Sociais,Novo,4609.75
363,2023-01-16 02:00:00,Notebook,Acessórios,927.15,2,Pix,Sudeste,Redes Sociais,Recorrente,1854.3
364,2023-01-16 03:00:00,Smartphone,Acessórios,2913.84,6,Cartão de Crédito,Centro-Oeste,Website,Novo,17483.04
365,2023-01-16 04:00:00,Teclado,Fotografia,3665.95,9,Boleto Bancário,Nordeste,Website,Recorrente,32993.549999999996
366,2023-01-16 05:00:00,Smartwatch,Eletrônicos,685.49,6,PayPal,Nordeste,Website,Novo,4112.9400000000005
367,2023-01-16 06:00:00,Notebook,Fotografia,1967.66,2,Pix,Sul,Marketplace,Novo,3935.32
368,2023-01-16 07:00:00,Notebook,Impressoras,3022.7,8,Boleto Bancário,Sudeste,Website,Novo,24181.6
369,2023-01-16 08:00:00,Monitor,Fotografia,4419.34,5,PayPal,Sul,Website,Novo,22096.7
370,2023-01-16 09:00:00,Tablet,Periféricos,2545.35,4,PayPal,Sudeste,Marketplace,Recorrente,10181.4
371,2023-01-16 10:00:00,Smartwatch,Eletrônicos,1954.08,3,PayPal,Nordeste,Marketplace,Novo,5862.24
372,2023-01-16 11:00:00,Tablet,Fotografia,4898.53,9,Pix,Centro-Oeste,Website,Novo,44086.77
373,2023-01-16 12:00:00,Mouse,Eletrônicos,4583.76,1,PayPal,Centro-Oeste,Redes Sociais,Novo,4583.76
374,2023-01-16 13:00:00,Impressora,Eletrônicos,3823.75,7,Boleto Bancário,Sul,Redes Sociais,Recorrente,26766.25
375,2023-01-16 14:00:00,Teclado,Fotografia,1404.3,4,PayPal,Sudeste,Marketplace,Novo,5617.2
376,2023-01-16 15:00:00,Impressora,Fotografia,4819.79,5,PayPal,Sul,Website,Novo,24098.95
377,2023-01-16 16:00:00,Notebook,Acessórios,4853.93,7,Boleto Bancário,Sudeste,Redes Sociais,Recorrente,33977.51
378,2023-01-16 17:00:00,Smartphone,Fotografia,2291.59,2,Pix,Centro-Oeste,Redes Sociais,Recorrente,4583.18
379,2023-01-16 18:00:00,Smartphone,Fotografia,710.19,6,PayPal,Nordeste,Marketplace,Recorrente,4261.14
380,2023-01-16 19:00:00,Tablet,Acessórios,2093.09,8,Cartão de Crédito,Sudeste,Marketplace,Novo,16744.72
381,2023-01-16 20:00:00,Impressora,Acessórios,3515.07,2,Boleto Bancário,Centro-Oeste,Website,Recorrente,7030.14
382,2023-01-16 21:00:00,Notebook,Periféricos,3754.71,8,Cartão de Crédito,Nordeste,Marketplace,Novo,30037.68
383,2023-01-16 22:00:00,Monitor,Fotografia,1529.62,4,Pix,Nordeste,Website,Recorrente,6118.48
384,2023-01-16 23:00:00,Câmera,Impressoras,3522.4,3,Cartão de Crédito,Norte,Marketplace,Recorrente,10567.2
385,2023-01-17 00:00:00,Impressora,Eletrônicos,4310.5,1,Cartão de Crédito,Sul,Marketplace,Recorrente,4310.5
386,2023-01-17 01:00:00,Tablet,Acessórios,3573.78,4,Boleto Bancário,Centro-Oeste,Redes Sociais,Recorrente,14295.12
387,2023-01-17 02:00:00,Teclado,Fotografia,4680.78,1,Pix,Sul,Redes Sociais,Recorrente,4680.78
388,2023-01-17 03:00:00,Tablet,Impressoras,3181.29,10,Pix,Sudeste,Marketplace,Recorrente,31812.9
389,2023-01-17 04:00:00,Notebook,Eletrônicos,1044.4,4,Pix,Sudeste,Redes Sociais,Recorrente,4177.6
390,2023-01-17 05:00:00,Smartwatch,Fotografia,3139.63,8,Cartão de Crédito,Nordeste,Marketplace,Recorrente,25117.04
391,2023-01-17 06:00:00,Monitor,Impressoras,1488.37,7,Cartão de Crédito,Centro-Oeste,Redes Sociais,Novo,10418.59
392,2023-01-17 07:00:00,Notebook,Eletrônicos,1759.2,2,Cartão de Crédito,Centro-Oeste,Marketplace,Recorrente,3518.4
393,2023-01-17 08:00:00,Monitor,Impressoras,3378.25,9,Pix,Sul,Redes Sociais,Recorrente,30404.25
394,2023-01-17 09:00:00,Headphone,Acessórios,4907.61,5,Cartão de Crédito,Sul,Redes Sociais,Novo,24538.05
395,2023-01-17 10:00:00,Headphone,Fotografia,3267.93,8,PayPal,Centro-Oeste,Website,Novo,26143.44
396,2023-01-17 11:00:00,Smartphone,Impressoras,4793.72,9,Pix,Nordeste,Website,Recorrente,43143.48
397,2023-01-17 12:00:00,Monitor,Impressoras,2544.27,8,PayPal,Nordeste,Marketplace,Novo,20354.16
398,2023-01-17 13:00:00,Impressora,Fotografia,3486.84,1,Pix,Nordeste,Redes Sociais,Novo,3486.84
399,2023-01-17 14:00:00,Teclado,Eletrônicos,1645.79,1,Boleto Bancário,Norte,Redes Sociais,Novo,1645.79
400,2023-01-17 15:00:00,Câmera,Fotografia,621.26,6,Cartão de Crédito,Sul,Website,Recorrente,3727.56
401,2023-01-17 16:00:00,Tablet,Impressoras,1793.58,1,Cartão de Crédito,Nordeste,Redes Sociais,Recorrente,1793.58
402,2023-01-17 17:00:00,Headphone,Periféricos,2427.83,6,Pix,Centro-Oeste,Redes Sociais,Novo,14566.98
403,2023-01-17 18:00:00,Tablet,Eletrônicos,2874.66,1,PayPal,Norte,Marketplace,Novo,2874.66
404,2023-01-17 19:00:00,Tablet,Impressoras,3352.43,7,Boleto Bancário,Nordeste,Redes Sociais,Recorrente,23467.01
405,2023-01-17 20:00:00,Teclado,Periféricos,2116.52,2,Pix,Sudeste,Redes Sociais,Novo,4233.04
406,2023-01-17 21:00:00,Notebook,Eletrônicos,3751.95,4,Cartão de Crédito,Norte,Marketplace,Recorrente,15007.8
407,2023-01-17 22:00:00,Tablet,Acessórios,4214.88,9,Boleto Bancário,Norte,Marketplace,Recorrente,37933.92
408,2023-01-17 23:00:00,Monitor,Fotografia,1465.34,8,Cartão de Crédito,Sul,Marketplace,Novo,11722.72
409,2023-01-18 00:00:00,Teclado,Eletrônicos,4244.14,9,PayPal,Sudeste,Website,Recorrente,38197.26
410,2023-01-18 01:00:00,Headphone,Eletrônicos,4051.11,3,PayPal,Norte,Marketplace,Recorrente,12153.33
411,2023-01-18 02:00:00,Smartwatch,Impressoras,2637.51,10,Boleto Bancário,Norte,Redes Sociais,Recorrente,26375.100000000002
412,2023-01-18 03:00:00,Tablet,Periféricos,175.1,4,Cartão de Crédito,Sul,Redes Sociais,Recorrente,700.4
413,2023-01-18 04:00:00,Smartphone,Eletrônicos,769.37,2,PayPal,Centro-Oeste,Website,Novo,1538.74
414,2023-01-18 05:00:00,Teclado,Fotografia,3367.76,1,Boleto Bancário,Centro-Oeste,Website,Novo,3367.76
415,2023-01-18 06:00:00,Notebook,Eletrônicos,1039.52,3,Boleto Bancário,Sudeste,Redes Sociais,Novo,3118.56
416,2023-01-18 07:00:00,Mouse,Eletrônicos,3763.42,8,Pix,Sul,Redes Sociais,Recorrente,30107.36
417,2023-01-18 08:00:00,Headphone,Impressoras,846.63,1,PayPal,Nordeste,Marketplace,Novo,846.63
418,2023-01-18 09:00:00,Headphone,Eletrônicos,1468.75,8,Cartão de Crédito,Sul,Website,Recorrente,11750.0
419,2023-01-18 10:00:00,Mouse,Periféricos,1290.28,10,PayPal,Nordeste,Marketplace,Recorrente,12902.8
420,2023-01-18 11:00:00,Monitor,Impressoras,4204.94,1,Pix,Centro-Oeste,Marketplace,Novo,4204.94
421,2023-01-18 12:00:00,Smartwatch,Acessórios,3468.44,4,Boleto Bancário,Sudeste,Website,Novo,13873.76
422,2023-01-18 13:00:00,Headphone,Acessórios,1510.95,3,Cartão de Crédito,Nordeste,Website,Recorrente,4532.85
423,2023-01-18 14:00:00,Headphone,Impressoras,3780.29,1,Boleto Bancário,Centro-Oeste,Marketplace,Novo,3780.29
424,2023-01-18 15:00:00,Notebook,Periféricos,209.92,3,Pix,Norte,Website,Recorrente,629.76
425,2023-01-18 16:00:00,Headphone,Impressoras,4079.43,1,Cartão de Crédito,Sudeste,Website,Recorrente,4079.43
426,2023-01-18 17:00:00,Teclado,Impressoras,557.28,5,PayPal,Nordeste,Marketplace,Novo,2786.3999999999996
427,2023-01-18 18:00:00,Monitor,Impressoras,4346.78,2,Pix,Sul,Redes Sociais,Recorrente,8693.56
428,2023-01-18 19:00:00,Smartwatch,Impressoras,3710.49,8,Boleto Bancário,Nordeste,Website,Recorrente,29683.92
429,2023-01-18 20:00:00,Smartphone,Eletrônicos,4330.97,10,Boleto Bancário,Norte,Website,Novo,43309.700000000004
430,2023-01-18 21:00:00,Smartwatch,Fotografia,3724.94,3,Boleto Bancário,Sudeste,Redes Sociais,Recorrente,11174.82
431,2023-01-18 22:00:00,Monitor,Acessórios,2828.29,10,Cartão de Crédito,Sudeste,Website,Novo,28282.9
432,2023-01-18 23:00:00,Impressora,Periféricos,1226.1,2,Boleto Bancário,Sul,Redes Sociais,Recorrente,2452.2
